district,price,GrossSquareMeters,NumberFloorsofBuilding,ItemStatus,NumberOfBathrooms,NumberOfRooms,FloorLocation
22,0.8869346733668341,0.10432033719704951,14,0,2,5,36
22,0.5979899497487436,0.14120126448893572,7,0,1,5,34
22,0.6482412060301507,0.15700737618545837,7,0,2,5,36
22,0.49371859296482407,0.08324552160168598,4,0,1,5,50
22,0.9120603015075376,0.07797681770284509,9,0,1,3,12
22,0.8618090452261306,0.14646996838777662,7,0,2,5,24
22,0.9208542713567839,0.13593256059009484,10,0,2,5,37
22,0.871859296482412,0.14120126448893572,8,0,1,5,37
22,0.4095477386934673,0.09378292939936775,4,0,1,3,40
22,0.4422110552763819,0.12539515279241306,4,0,1,5,24
22,0.9974874371859296,0.15700737618545837,8,0,2,5,37
22,0.5854271356783919,0.15700737618545837,7,0,2,5,24
22,0.6206030150753769,0.08851422550052686,7,0,1,3,24
22,0.836683417085427,0.09378292939936775,4,0,1,3,41
22,0.7236180904522612,0.10432033719704951,5,0,1,1,34
22,0.4723618090452261,0.11485774499473128,5,0,1,5,32
22,0.9208542713567839,0.13593256059009484,10,0,2,5,37
22,0.35301507537688437,0.09378292939936775,4,0,1,3,41
22,0.5226130653266331,0.12012644889357217,4,0,1,5,24
22,0.8731155778894472,0.0958904109589041,11,0,2,3,0
22,0.4974874371859296,0.13593256059009484,6,0,2,5,0
22,0.8743718592964823,0.10221285563751316,9,0,1,5,24
22,0.8869346733668341,0.1095890410958904,8,1,1,5,12
22,0.9208542713567839,0.14646996838777662,10,0,2,5,37
22,0.8354271356783919,0.15700737618545837,10,0,2,5,50
22,0.9208542713567839,0.14120126448893572,10,0,2,5,37
22,0.5414572864321607,0.12012644889357217,8,0,1,3,24
22,0.7989949748743718,0.10432033719704951,8,0,2,5,36
22,0.6356783919597989,0.09378292939936775,9,0,1,3,38
22,0.9874371859296482,0.12539515279241306,10,0,2,5,12
22,0.8115577889447235,0.14120126448893572,5,0,1,5,32
22,0.371859296482412,0.13593256059009484,5,0,1,5,0
22,0.7110552763819095,0.10432033719704951,8,1,1,3,36
22,0.8743718592964823,0.13593256059009484,7,0,2,5,35
22,0.8605527638190954,0.1780821917808219,8,0,2,5,12
22,0.9874371859296482,0.13066385669125397,12,0,2,5,36
22,0.5100502512562813,0.05690200210748155,8,0,1,1,36
22,0.4924623115577889,0.7365648050579557,14,0,1,3,4
22,0.4924623115577889,0.12539515279241306,14,0,1,5,4
22,0.35929648241206025,0.14120126448893572,6,0,2,5,50
22,0.821608040201005,0.09905163329820864,12,0,1,5,35
22,0.685929648241206,0.13066385669125397,6,0,1,5,50
22,0.78643216080402,0.14120126448893572,4,0,1,5,52
22,0.8090452261306532,0.07797681770284509,9,0,1,3,0
22,0.8994974874371858,0.11485774499473128,8,0,2,5,12
22,0.371859296482412,0.11485774499473128,4,0,1,1,40
22,0.9937185929648241,0.12539515279241306,11,0,2,5,0
22,0.7839195979899497,0.19915700737618547,13,0,2,5,0
22,0.41708542713567837,0.08851422550052686,24,0,1,1,7
22,0.5891959798994975,0.07270811380400422,9,0,1,3,0
22,0.9748743718592965,0.08851422550052686,9,0,1,3,50
22,0.5854271356783919,0.14646996838777662,11,0,1,5,0
22,0.4597989949748743,0.14120126448893572,8,0,1,5,32
22,0.5226130653266331,0.07270811380400422,5,0,1,1,0
22,0.7487437185929647,0.09483667017913593,17,0,1,3,32
22,0.9246231155778893,0.1475237091675448,5,0,1,5,0
22,0.8994974874371858,0.12012644889357217,8,0,1,5,24
22,0.4032663316582914,0.09905163329820864,3,0,1,3,12
22,0.9874371859296482,0.13593256059009484,7,0,2,5,41
22,0.9736180904522612,0.1517386722866175,10,0,1,5,0
22,0.9233668341708542,0.14646996838777662,10,0,2,5,36
22,0.9623115577889447,0.14120126448893572,8,0,2,5,32
22,0.7613065326633165,0.0958904109589041,14,0,2,3,36
22,0.9924623115577889,0.10432033719704951,14,0,2,3,24
22,0.736180904522613,0.14646996838777662,6,0,2,5,12
22,0.42211055276381904,0.13066385669125397,7,0,1,5,36
22,0.8982412060301507,0.1780821917808219,10,0,2,5,12
22,0.9120603015075376,0.12539515279241306,8,0,1,5,36
22,0.9736180904522612,0.1517386722866175,7,0,1,5,0
22,0.7989949748743718,0.13066385669125397,7,0,2,5,32
22,0.8731155778894472,0.16754478398314016,8,0,3,5,32
22,0.6193467336683417,0.11485774499473128,3,1,1,3,50
22,0.736180904522613,0.1517386722866175,6,0,2,5,35
22,0.33417085427135673,0.09378292939936775,9,0,1,3,40
22,0.30778894472361806,0.07481559536354056,23,0,1,1,36
22,0.736180904522613,0.15700737618545837,6,0,1,5,35
22,0.8680904522613064,0.14646996838777662,9,0,2,5,24
22,0.9949748743718593,0.14646996838777662,7,0,1,5,0
22,0.736180904522613,0.15700737618545837,6,0,1,5,35
22,0.9999999999999999,0.12012644889357217,7,0,2,5,35
22,0.7738693467336683,0.15700737618545837,7,0,2,5,0
22,0.7474874371859296,0.09378292939936775,8,0,1,3,41
22,0.9874371859296482,0.13066385669125397,7,0,2,5,50
22,0.7738693467336683,0.11485774499473128,13,0,2,5,38
22,0.8994974874371858,0.11169652265542676,7,0,1,3,36
22,0.8969849246231155,0.16227608008429925,11,0,2,5,12
22,0.8680904522613064,0.14646996838777662,9,0,2,5,24
22,0.8680904522613064,0.15700737618545837,9,0,2,5,24
22,0.8241206030150753,0.15700737618545837,8,0,1,5,35
22,0.9999999999999999,0.14646996838777662,9,0,2,5,12
22,0.8618090452261306,0.1517386722866175,7,0,2,5,24
22,0.7713567839195979,0.12539515279241306,13,0,2,5,37
22,0.8994974874371858,0.0,14,0,2,3,0
22,0.7487437185929647,0.09694415173867228,14,0,2,3,24
22,0.8115577889447235,0.14120126448893572,5,0,1,5,32
22,0.23366834170854273,0.05690200210748155,5,0,1,0,24
22,0.7236180904522612,0.14330874604847207,24,0,2,3,9
22,0.5728643216080401,0.11169652265542676,24,0,1,3,12
22,0.6105527638190954,0.07692307692307691,10,0,1,3,2
22,0.8994974874371858,0.11485774499473128,14,0,2,5,34
22,0.6482412060301507,0.09378292939936775,8,0,2,3,50
22,0.9120603015075376,0.11485774499473128,8,0,2,5,36
22,0.9999999999999999,0.12012644889357217,7,0,2,5,35
22,0.9949748743718593,0.15700737618545837,7,0,1,5,0
22,0.7487437185929647,0.07481559536354056,8,0,1,3,0
22,0.42211055276381904,0.07270811380400422,5,0,1,1,0
22,0.8103015075376884,0.1095890410958904,8,1,1,3,36
22,0.40577889447236176,0.09905163329820864,3,1,1,3,40
22,0.5439698492462312,0.14120126448893572,24,0,2,3,10
22,0.8994974874371858,0.15700737618545837,4,0,2,5,24
22,0.7989949748743718,0.15700737618545837,11,0,2,5,34
22,0.7839195979899497,0.14646996838777662,13,0,2,5,0
22,0.6193467336683417,0.13593256059009484,7,0,1,5,12
22,0.736180904522613,0.12539515279241306,6,0,2,3,12
22,0.9999999999999999,0.14646996838777662,11,0,1,3,3
22,0.8479899497487436,0.17281348788198103,12,0,2,5,2
22,0.7977386934673366,0.10432033719704951,8,0,1,3,37
22,0.7474874371859296,0.10432033719704951,7,0,1,3,50
22,0.621859296482412,0.13593256059009484,9,0,1,5,32
22,0.8994974874371858,0.07481559536354056,8,0,1,3,12
22,0.8743718592964823,0.16754478398314016,5,0,2,5,24
22,0.6708542713567839,0.09378292939936775,9,0,1,3,12
22,0.7613065326633165,0.11485774499473128,10,0,1,5,12
22,0.9874371859296482,0.13593256059009484,7,0,2,5,41
22,0.949748743718593,0.12539515279241306,7,0,2,5,0
22,0.8115577889447235,0.12012644889357217,8,0,2,3,35
22,0.5703517587939698,0.14646996838777662,8,0,1,5,12
22,0.8982412060301507,0.14646996838777662,7,0,1,5,32
22,0.9874371859296482,0.13066385669125397,7,0,2,5,41
22,0.6193467336683417,0.11485774499473128,3,0,1,3,50
22,0.7839195979899497,0.13593256059009484,13,0,2,5,0
22,0.664572864321608,0.11485774499473128,3,0,1,3,50
22,0.9874371859296482,0.12539515279241306,8,0,1,5,50
22,0.8982412060301507,0.12012644889357217,7,0,1,3,32
22,0.8982412060301507,0.1780821917808219,10,0,2,5,12
22,0.7474874371859296,0.13066385669125397,7,0,2,5,0
22,0.8479899497487436,0.13593256059009484,11,0,2,5,0
22,0.5979899497487436,0.13066385669125397,15,0,1,5,4
22,0.685929648241206,0.14646996838777662,11,0,1,5,0
22,0.4723618090452261,0.15700737618545837,9,0,1,7,12
22,0.5351758793969849,0.13066385669125397,3,0,1,10,24
22,0.4849246231155779,0.1095890410958904,21,0,1,1,24
22,0.9937185929648241,0.12012644889357217,13,0,2,5,0
22,0.7839195979899497,0.13593256059009484,13,0,2,5,0
22,0.8115577889447235,0.15700737618545837,9,0,1,5,34
22,0.9874371859296482,0.23076923076923075,9,0,3,7,0
22,0.8982412060301507,0.16227608008429925,11,0,2,5,12
22,0.9824120603015075,0.14646996838777662,16,0,2,5,2
22,0.5100502512562813,0.09378292939936775,9,0,1,1,38
22,0.6193467336683417,0.10432033719704951,3,0,1,3,50
22,0.9999999999999999,0.14646996838777662,11,0,1,3,3
22,0.9246231155778893,0.12012644889357217,6,0,1,5,24
22,0.8241206030150753,0.12012644889357217,8,0,2,3,35
22,0.9937185929648241,0.13066385669125397,11,0,2,5,0
22,0.9623115577889447,0.11485774499473128,12,0,2,3,3
22,0.9874371859296482,0.12012644889357217,12,0,2,3,40
22,0.7236180904522612,0.08851422550052686,14,0,2,3,0
22,0.42211055276381904,0.14120126448893572,9,0,1,5,0
22,0.4560301507537688,0.10432033719704951,3,0,1,3,40
22,0.8869346733668341,0.11485774499473128,8,0,2,5,35
22,0.9623115577889447,0.1886195995785037,3,0,2,5,24
22,0.7839195979899497,0.13593256059009484,13,0,2,5,0
22,0.8241206030150753,0.15700737618545837,8,0,2,5,37
22,0.7474874371859296,0.13593256059009484,9,0,2,5,50
22,0.33417085427135673,0.07481559536354056,4,0,1,3,50
22,0.4422110552763819,0.13593256059009484,12,0,1,5,37
22,0.24623115577889446,0.05690200210748155,5,0,1,0,24
22,0.35929648241206025,0.11485774499473128,5,0,1,5,50
22,0.38442211055276376,0.09378292939936775,7,0,1,3,0
22,0.7738693467336683,0.11696522655426764,14,0,2,5,3
22,0.5603015075376884,0.10432033719704951,9,0,1,3,50
22,0.9120603015075376,0.09905163329820864,9,0,1,3,32
22,0.7474874371859296,0.13066385669125397,9,0,1,5,0
22,0.5854271356783919,0.14646996838777662,6,0,2,5,12
22,0.9371859296482411,0.13066385669125397,7,0,2,5,12
22,0.8743718592964823,0.1422550052687039,6,0,2,7,12
22,0.621859296482412,0.13593256059009484,9,0,1,5,32
22,0.78643216080402,0.1517386722866175,9,0,1,5,38
22,0.8241206030150753,0.1517386722866175,8,0,2,5,35
22,0.8743718592964823,0.1517386722866175,12,0,1,5,24
22,0.685929648241206,0.14646996838777662,2,0,1,5,12
22,0.9371859296482411,0.16754478398314016,11,0,1,7,24
22,0.8241206030150753,0.14646996838777662,8,0,2,5,35
22,0.9937185929648241,0.13066385669125397,11,0,2,5,32
22,0.7474874371859296,0.09905163329820864,8,0,1,3,41
22,0.9874371859296482,0.12539515279241306,7,0,2,5,41
22,0.42211055276381904,0.13593256059009484,6,0,1,5,24
22,0.40577889447236176,0.1095890410958904,4,0,1,3,40
22,0.7902010050251256,0.12012644889357217,10,0,1,3,40
22,0.8241206030150753,0.17281348788198103,8,0,2,5,35
22,0.8115577889447235,0.1001053740779768,14,0,2,3,32
22,0.9874371859296482,0.1780821917808219,6,0,2,7,34
22,0.8479899497487436,0.11485774499473128,11,0,2,5,0
22,0.9874371859296482,0.15700737618545837,7,0,2,5,50
22,0.5603015075376884,0.07270811380400422,7,0,1,3,0
22,0.8618090452261306,0.16754478398314016,7,0,2,5,24
22,0.7738693467336683,0.15700737618545837,7,0,2,5,0
22,0.4849246231155779,0.13066385669125397,4,0,1,3,40
22,0.8115577889447235,0.12539515279241306,6,0,2,3,12
22,0.836683417085427,0.13066385669125397,9,0,2,5,35
22,0.5891959798994975,0.14120126448893572,6,1,2,5,0
22,0.5226130653266331,0.1095890410958904,24,0,2,3,38
22,0.18341708542713567,0.060063224446786086,24,0,1,0,24
22,0.8115577889447235,0.09378292939936775,14,0,1,3,35
22,0.9371859296482411,0.1886195995785037,9,0,2,6,51
22,0.9937185929648241,0.13066385669125397,13,0,2,5,0
22,0.6193467336683417,0.11485774499473128,3,0,1,3,50
22,0.7801507537688441,0.1517386722866175,8,0,2,5,37
22,0.7738693467336683,0.07270811380400422,14,0,1,3,50
22,0.7738693467336683,0.12539515279241306,7,0,2,5,0
22,0.3680904522613065,0.07586933614330874,8,0,1,3,40
22,0.6105527638190954,0.1780821917808219,11,0,1,5,36
22,0.9937185929648241,0.13066385669125397,10,0,2,5,0
22,0.9937185929648241,0.12012644889357217,11,0,2,5,0
22,0.8982412060301507,0.1517386722866175,10,0,2,5,12
22,0.42211055276381904,0.13593256059009484,8,0,2,5,24
22,0.6984924623115577,0.12539515279241306,8,0,1,5,37
22,0.9999999999999999,0.17281348788198103,15,0,2,3,1
22,0.7738693467336683,0.15700737618545837,7,0,1,5,0
22,0.9962311557788944,0.14646996838777662,9,0,1,5,0
22,0.6394472361809045,0.11485774499473128,5,0,1,3,41
22,0.9937185929648241,0.13066385669125397,10,0,2,5,0
22,0.42211055276381904,0.12644889357218125,4,0,1,5,24
22,0.8994974874371858,0.13593256059009484,11,0,2,5,35
22,0.8982412060301507,0.17281348788198103,12,0,2,5,12
22,0.3329145728643216,0.08113804004214963,24,0,1,1,9
22,0.8241206030150753,0.09378292939936775,13,0,1,3,41
22,0.9623115577889447,0.16754478398314016,7,0,2,5,12
22,0.5854271356783919,0.14120126448893572,4,0,2,5,0
22,0.736180904522613,0.15700737618545837,8,0,2,5,12
22,0.7738693467336683,0.15700737618545837,7,0,2,5,0
22,0.4723618090452261,0.10432033719704951,24,0,2,3,16
22,0.9999999999999999,0.14646996838777662,15,0,1,3,1
22,0.9937185929648241,0.13066385669125397,15,0,2,5,0
22,0.7839195979899497,0.13593256059009484,13,0,2,5,0
22,0.7839195979899497,0.14646996838777662,15,0,2,5,0
22,0.7223618090452261,0.10432033719704951,9,0,1,3,34
22,0.4522613065326633,0.08429926238145416,24,0,1,10,2
22,0.4208542713567839,0.12012644889357217,3,0,1,5,24
22,0.9874371859296482,0.13593256059009484,7,0,2,5,41
22,0.5226130653266331,0.07797681770284509,30,0,1,1,6
22,0.4849246231155779,0.07797681770284509,30,0,1,1,36
22,0.4597989949748743,0.07797681770284509,30,0,1,1,32
22,0.4597989949748743,0.07797681770284509,30,0,1,1,32
22,0.9849246231155778,0.14120126448893572,12,1,2,5,36
22,0.8982412060301507,0.1780821917808219,15,0,2,5,12
22,0.736180904522613,0.11485774499473128,6,0,1,5,12
22,0.7738693467336683,0.16754478398314016,7,0,1,5,0
22,0.7738693467336683,0.16754478398314016,7,0,2,5,0
22,0.4849246231155779,0.10432033719704951,4,0,1,3,40
22,0.6796482412060301,0.11485774499473128,9,0,1,3,37
22,0.9484924623115577,0.10432033719704951,8,0,1,3,32
22,0.8994974874371858,0.10432033719704951,8,0,1,3,37
22,0.9748743718592965,0.16754478398314016,11,0,2,5,2
22,0.7738693467336683,0.15700737618545837,7,0,2,5,0
22,0.5226130653266331,0.12539515279241306,4,0,1,5,24
22,0.5927135678391959,0.11169652265542676,24,0,1,3,0
22,0.78643216080402,0.15700737618545837,8,0,1,5,37
22,0.8743718592964823,0.14120126448893572,6,0,2,7,12
22,0.8743718592964823,0.16754478398314016,5,0,2,5,24
22,0.6796482412060301,0.12012644889357217,11,0,2,5,2
22,0.9999999999999999,0.14120126448893572,8,0,2,5,34
22,0.9371859296482411,0.17281348788198103,5,0,2,5,12
22,0.8881909547738693,0.13066385669125397,8,0,2,5,35
22,0.736180904522613,0.16754478398314016,8,0,2,5,12
22,0.5464824120603015,0.14646996838777662,4,0,1,3,41
22,0.4849246231155779,0.11485774499473128,5,0,1,3,50
22,0.8731155778894472,0.1517386722866175,10,0,2,5,38
22,0.685929648241206,0.20969441517386722,4,0,2,8,32
22,0.6394472361809045,0.13593256059009484,4,0,1,3,50
22,0.5603015075376884,0.15700737618545837,8,0,2,5,12
22,0.6042713567839195,0.15700737618545837,5,0,1,5,34
22,0.8115577889447235,0.16227608008429925,15,0,1,5,38
22,0.9874371859296482,0.13593256059009484,5,0,1,5,12
22,0.4095477386934673,0.09378292939936775,4,0,1,3,40
22,0.41582914572864316,0.13066385669125397,7,0,1,5,36
22,0.33417085427135673,0.07270811380400422,4,0,1,1,12
22,0.8241206030150753,0.3350895679662803,8,0,3,14,37
22,0.9999999999999999,0.15700737618545837,5,0,1,10,40
22,0.8994974874371858,0.07270811380400422,4,0,1,3,12
22,0.9623115577889447,0.14646996838777662,10,0,2,5,37
22,0.8605527638190954,0.1780821917808219,12,0,2,5,12
22,0.9623115577889447,0.14646996838777662,10,0,2,5,37
22,0.5603015075376884,0.12539515279241306,9,0,1,5,38
22,0.621859296482412,0.14120126448893572,4,0,1,5,0
22,0.7236180904522612,0.15700737618545837,8,0,2,5,12
22,0.7110552763819095,0.16227608008429925,11,0,1,5,12
22,0.3655778894472361,0.062170706006322435,4,0,1,3,50
22,0.35929648241206025,0.062170706006322435,4,0,1,3,12
22,0.7236180904522612,0.13593256059009484,9,0,1,5,36
22,0.4346733668341708,0.11485774499473128,8,0,1,3,34
22,0.5226130653266331,0.08851422550052686,8,0,1,3,50
22,0.38442211055276376,0.15700737618545837,4,0,2,5,24
22,0.9987437185929647,0.14436248682824027,14,0,2,5,38
22,0.78643216080402,0.09378292939936775,10,0,2,3,32
22,0.6733668341708542,0.10432033719704951,4,0,1,3,0
22,0.5351758793969849,0.14120126448893572,4,0,1,5,32
22,0.49623115577889443,0.09378292939936775,4,0,1,3,50
22,0.9874371859296482,0.12012644889357217,10,0,2,5,0
22,0.9962311557788944,0.15700737618545837,8,0,2,5,0
22,0.9999999999999999,0.15700737618545837,7,0,2,5,34
22,0.9371859296482411,0.12539515279241306,9,0,2,5,12
22,0.5854271356783919,0.13066385669125397,4,0,1,5,0
22,0.736180904522613,0.13593256059009484,11,0,2,5,36
22,0.9987437185929647,0.14120126448893572,7,0,2,5,50
22,0.7236180904522612,0.13593256059009484,9,0,1,5,36
22,0.8479899497487436,0.15700737618545837,9,0,2,5,0
22,0.621859296482412,0.15700737618545837,4,0,2,3,40
22,0.7738693467336683,0.12539515279241306,9,0,1,5,36
22,0.3781407035175879,0.05690200210748155,4,0,1,3,12
22,0.6608040201005024,0.1517386722866175,9,0,2,5,38
22,0.9962311557788944,0.1517386722866175,9,0,3,5,0
22,0.4346733668341708,0.11485774499473128,8,0,1,3,34
23,0.1670854271356784,0.09378292939936775,3,0,1,3,12
23,0.29648241206030146,0.11485774499473128,5,0,1,3,12
23,0.22613065326633167,0.1780821917808219,4,0,2,8,32
23,0.6608040201005024,0.08851422550052686,15,0,2,3,36
23,0.21482412060301506,0.09378292939936775,5,0,1,3,12
23,0.23366834170854273,0.1833508956796628,5,0,2,7,51
23,0.15829145728643215,0.09378292939936775,5,0,1,3,34
23,0.12688442211055276,0.062170706006322435,6,0,1,1,41
23,0.1708542713567839,0.07797681770284509,6,0,1,3,12
23,0.20979899497487436,0.19388830347734456,5,0,1,7,34
23,0.29648241206030146,0.09378292939936775,10,0,1,3,2
23,0.6228643216080402,0.08324552160168598,14,0,1,3,5
23,0.2839195979899497,0.04741833508956796,14,1,1,1,37
23,0.35929648241206025,0.09378292939936775,14,0,1,3,37
23,0.21105527638190955,0.04214963119072708,14,0,1,1,5
23,0.4849246231155779,0.13593256059009484,5,0,2,3,34
23,0.5351758793969849,0.1780821917808219,4,0,2,7,32
23,0.3090452261306532,0.04531085353003161,18,0,1,1,24
23,0.10175879396984924,0.06743940990516333,6,0,1,1,40
23,0.36683417085427134,0.04531085353003161,18,1,1,1,34
23,0.3090452261306532,0.053740779768177024,8,0,1,1,32
23,0.42211055276381904,0.12012644889357217,10,0,1,5,35
23,0.30402010050251255,0.09905163329820864,11,0,1,3,32
23,0.24623115577889446,0.08324552160168598,6,0,1,3,24
23,0.09170854271356785,0.08324552160168598,3,0,1,1,24
23,0.2776381909547738,0.09378292939936775,5,0,1,3,24
23,0.2776381909547738,0.09378292939936775,5,0,1,3,24
23,0.44472361809045224,0.17281348788198103,5,0,2,7,32
23,0.17035175879396985,0.10432033719704951,5,0,2,3,42
23,0.19472361809045227,0.12012644889357217,6,0,2,5,41
23,0.371859296482412,0.1517386722866175,5,0,1,6,34
23,0.1771356783919598,0.1095890410958904,2,0,1,3,0
23,0.1620603015075377,0.1095890410958904,5,0,1,3,0
23,0.685929648241206,0.07060063224446786,13,0,1,1,36
23,0.4660804020100502,0.05690200210748155,16,0,1,0,36
23,0.18341708542713567,0.08324552160168598,6,0,1,3,12
23,0.18341708542713567,0.07797681770284509,4,1,1,3,50
23,0.24623115577889446,0.10432033719704951,5,0,1,5,0
23,0.13944723618090452,0.09378292939936775,4,0,1,3,42
23,0.3090452261306532,0.13593256059009484,6,0,1,5,0
23,0.16959798994974876,0.08324552160168598,5,0,2,3,41
23,0.3944723618090452,0.12012644889357217,5,0,1,5,0
23,0.2839195979899497,0.09905163329820864,5,0,1,3,24
23,0.20854271356783918,0.08851422550052686,7,0,1,3,46
23,0.18341708542713567,0.08324552160168598,3,0,1,3,0
23,0.4296482412060301,0.09694415173867228,15,0,1,3,0
23,0.6984924623115577,0.12118018967334035,17,0,1,3,38
23,0.3153266331658291,0.08851422550052686,4,0,1,3,0
23,0.1620603015075377,0.07797681770284509,6,0,1,3,12
23,0.27135678391959794,0.1095890410958904,5,0,1,3,24
23,0.26130653266331655,0.061116965226554264,15,0,1,1,0
23,0.3517587939698492,0.1095890410958904,14,0,1,3,34
23,0.30276381909547734,0.13593256059009484,4,0,2,4,32
23,0.3467336683417085,0.08851422550052686,14,0,1,3,6
23,0.17587939698492464,0.08324552160168598,3,0,1,3,42
23,0.11557788944723618,0.09378292939936775,5,0,1,3,46
23,0.12311557788944724,0.046364594309799785,5,0,1,1,0
23,0.42713567839195976,0.09905163329820864,14,0,1,3,36
23,0.15577889447236182,0.08851422550052686,6,0,1,3,0
23,0.5854271356783919,0.10432033719704951,5,0,1,3,41
23,0.4597989949748743,0.1833508956796628,3,0,2,6,24
23,0.321608040201005,0.09905163329820864,6,0,1,3,32
23,0.16080402010050251,0.07797681770284509,5,0,1,3,50
23,0.9246231155778893,0.10537407797681769,19,1,0,3,9
23,0.21733668341708542,0.13066385669125397,5,0,1,5,50
23,0.32914572864321606,0.09905163329820864,14,0,1,3,12
23,0.12688442211055276,0.09905163329820864,3,0,1,3,42
23,0.5226130653266331,0.13066385669125397,10,0,1,5,24
23,0.5226130653266331,0.13066385669125397,10,0,1,5,24
